usedate	level	code	text
2003/01/01	kood	NHK05	"Hüppeliigese- või labajalaluu fragmendi ekstsisioon; calcaneus"
2003/01/01	kood	NHK06	"Hüppeliigese- või labajalaluu fragmendi ekstsisioon; muu tarsaalluu"
2003/01/01	kood	NHK07	"Hüppeliigese- või labajalaluu fragmendi ekstsisioon; metatarsaalluu"
2003/01/01	kood	NHK08	"Hüppeliigese- või labajalaluu fragmendi ekstsisioon; varvas"
2003/01/01	kood	NHK09	"Hüppeliigese- või labajalaluu fragmendi ekstsisioon; muu või määratlemata"
2003/01/01	kood	NHK10	"Hüppeliigese- või labajalaluu osaline või täielik ekstsisioon; lateraalne malleolus"
2003/01/01	kood	NHK11	"Hüppeliigese- või labajalaluu osaline või täielik ekstsisioon; mediaalne malleolus"
2003/01/01	kood	NHK12	"Hüppeliigese- või labajalaluu osaline või täielik ekstsisioon; mõlemad malleolused"
2003/01/01	kood	NHK13	"Hüppeliigese- või labajalaluu osaline või täielik ekstsisioon; mõlemad malleolused ja sääreluu tagumine serv"
2003/01/01	kood	NHK14	"Hüppeliigese- või labajalaluu osaline või täielik ekstsisioon; talus"
2003/01/01	kood	NHK15	"Hüppeliigese- või labajalaluu osaline või täielik ekstsisioon; calcaneus"
2003/01/01	kood	NHK16	"Hüppeliigese- või labajalaluu osaline või täielik ekstsisioon; muu tarsaalluu"
2003/01/01	kood	NHK17	"Hüppeliigese- või labajalaluu osaline või täielik ekstsisioon; metatarsaalluu"
2003/01/01	kood	NHK18	"Hüppeliigese- või labajalaluu osaline või täielik ekstsisioon; varvas"
2003/01/01	kood	NHK19	"Hüppeliigese- või labajalaluu osaline või täielik ekstsisioon; muu või määratlemata"
2003/01/01	kood	NHK20	"Hüppeliigese- või labajalaluu fenestratsioon võimulgustamine; lateraalne malleolus"
2003/01/01	kood	NHK21	"Hüppeliigese- või labajalaluu fenestratsioon võimulgustamine; mediaalne malleolus"
2003/01/01	kood	NHK22	"Hüppeliigese- või labajalaluu fenestratsioon võimulgustamine; mõlemad malleolused"
2003/01/01	kood	NHK23	"Hüppeliigese- või labajalaluu fenestratsioon võimulgustamine; mõlemad malleolused ja sääreluu tagumine serv"
2003/01/01	kood	NHK24	"Hüppeliigese- või labajalaluu fenestratsioon võimulgustamine; talus"
2003/01/01	kood	NHK25	"Hüppeliigese- või labajalaluu fenestratsioon võimulgustamine; calcaneus"
2003/01/01	kood	NHK26	"Hüppeliigese- või labajalaluu fenestratsioon võimulgustamine; muu tarsaalluu"
2003/01/01	kood	NHK27	"Hüppeliigese- või labajalaluu fenestratsioon võimulgustamine; metatarsaalluu"
2003/01/01	kood	NHK28	"Hüppeliigese- või labajalaluu fenestratsioon võimulgustamine; varvas"
2003/01/01	kood	NHK29	"Hüppeliigese- või labajalaluu fenestratsioon võimulgustamine; muu või määratlemata"
2003/01/01	kood	NHK30	"Hüppeliigese- või labajalaluu tsüsti ekskohleatsioon; lateraalne malleolus"
2003/01/01	kood	NHK31	"Hüppeliigese- või labajalaluu tsüsti ekskohleatsioon; mediaalne malleolus"
2003/01/01	kood	NHK32	"Hüppeliigese- või labajalaluu tsüsti ekskohleatsioon; mõlemad malleolused"
2003/01/01	kood	NHK33	"Hüppeliigese- või labajalaluu tsüsti ekskohleatsioon; mõlemad malleolused ja sääreluu tagumine serv"
2003/01/01	kood	NHK34	"Hüppeliigese- või labajalaluu tsüsti ekskohleatsioon; talus"
2003/01/01	kood	NHK35	"Hüppeliigese- või labajalaluu tsüsti ekskohleatsioon; calcaneus"
2003/01/01	kood	NHK36	"Hüppeliigese- või labajalaluu tsüsti ekskohleatsioon; muu tarsaalluu"
2003/01/01	kood	NHK37	"Hüppeliigese- või labajalaluu tsüsti ekskohleatsioon; metatarsaalluu"
2003/01/01	kood	NHK38	"Hüppeliigese- või labajalaluu tsüsti ekskohleatsioon; varvas"
2003/01/01	kood	NHK39	"Hüppeliigese- või labajalaluu tsüsti ekskohleatsioon; muu või määratlemata"
2003/01/01	kood	NHK40	"Hüppeliigese- või labajalaluu epifüsiodees; lateraalne malleolus"
2003/01/01	kood	NHK41	"Hüppeliigese- või labajalaluu epifüsiodees; mediaalne malleolus"
2003/01/01	kood	NHK42	"Hüppeliigese- või labajalaluu epifüsiodees; mõlemad malleolused"
2003/01/01	kood	NHK43	"Hüppeliigese- või labajalaluu epifüsiodees; mõlemad malleolused ja sääreluu tagumine serv"
2003/01/01	kood	NHK44	"Hüppeliigese- või labajalaluu epifüsiodees; talus"
2003/01/01	kood	NHK45	"Hüppeliigese- või labajalaluu epifüsiodees; calcaneus"
2003/01/01	kood	NHK46	"Hüppeliigese- või labajalaluu epifüsiodees; muu tarsaalluu"
2003/01/01	kood	NHK47	"Hüppeliigese- või labajalaluu epifüsiodees; metatarsaalluu"
2003/01/01	kood	NHK48	"Hüppeliigese- või labajalaluu epifüsiodees; varvas"
2003/01/01	kood	NHK49	"Hüppeliigese- või labajalaluu epifüsiodees; muu või määratlemata"
2003/01/01	kood	NHK50	"Hüppeliigese- või labajalaluu angulatsioon, rotatsioon või nihutus- osteotoomia; lateraalne malleolus"
2003/01/01	kood	NHK51	"Hüppeliigese- või labajalaluu angulatsioon, rotatsioon või nihutus- osteotoomia; mediaalne malleolus"
2003/01/01	kood	NHK52	"Hüppeliigese- või labajalaluu angulatsioon, rotatsioon või nihutus- osteotoomia; mõlemad malleolused"
2003/01/01	kood	NHK53	"Hüppeliigese- või labajalaluu angulatsioon, rotatsioon või nihutus- osteotoomia; mõlemad malleolused ja sääreluu tagumine serv"
2003/01/01	kood	NHK54	"Hüppeliigese- või labajalaluu angulatsioon, rotatsioon või nihutus- osteotoomia; talus"
2003/01/01	kood	NHK55	"Hüppeliigese- või labajalaluu angulatsioon, rotatsioon või nihutus- osteotoomia; calcaneus"
2003/01/01	kood	NHK56	"Hüppeliigese- või labajalaluu angulatsioon, rotatsioon või nihutus- osteotoomia; muu tarsaalluu"
2003/01/01	kood	NHK57	"Hüppeliigese- või labajalaluu angulatsioon, rotatsioon või nihutus- osteotoomia; metatarsaalluu"
2003/01/01	kood	NHK58	"Hüppeliigese- või labajalaluu angulatsioon, rotatsioon või nihutus- osteotoomia; varvas"
2003/01/01	kood	NHK59	"Hüppeliigese- või labajalaluu angulatsioon, rotatsioon või nihutus- osteotoomia; muu või määratlemata"
2003/01/01	kood	NHK60	"Hüppeliigese- või labajalaluu lühendav või pikendav osteotoomia; lateraalne malleolus"
2003/01/01	kood	NHK61	"Hüppeliigese- või labajalaluu lühendav või pikendav osteotoomia; mediaalne malleolus"
2003/01/01	kood	NHK62	"Hüppeliigese- või labajalaluu lühendav või pikendav osteotoomia; mõlemad malleolused"
2003/01/01	kood	NHK63	"Hüppeliigese- või labajalaluu lühendav või pikendav osteotoomia; mõlemad malleolused ja sääreluu tagumine serv"
2003/01/01	kood	NHK64	"Hüppeliigese- või labajalaluu lühendav või pikendav osteotoomia; talus"
2003/01/01	kood	NHK65	"Hüppeliigese- või labajalaluu lühendav või pikendav osteotoomia; calcaneus"
2003/01/01	kood	NHK66	"Hüppeliigese- või labajalaluu lühendav või pikendav osteotoomia; muu tarsaalluu"
2003/01/01	kood	NHK67	"Hüppeliigese- või labajalaluu lühendav või pikendav osteotoomia; metatarsaalluu"
2003/01/01	kood	NHK68	"Hüppeliigese- või labajalaluu lühendav või pikendav osteotoomia; varvas"
2003/01/01	kood	NHK69	"Hüppeliigese- või labajalaluu lühendav või pikendav osteotoomia; muu või määratlemata"
2003/01/01	kood	NHK70	"Hüppeliigese- või labajalaluu transport-operatsioon; lateraalne malleolus"
2003/01/01	kood	NHK71	"Hüppeliigese- või labajalaluu transport-operatsioon; mediaalne malleolus"
2003/01/01	kood	NHK72	"Hüppeliigese- või labajalaluu transport-operatsioon; mõlemad malleolused"
2003/01/01	kood	NHK73	"Hüppeliigese- või labajalaluu transport-operatsioon; mõlemad malleolused ja sääreluu tagumine serv"
2003/01/01	kood	NHK74	"Hüppeliigese- või labajalaluu transport-operatsioon; talus"
2003/01/01	kood	NHK75	"Hüppeliigese- või labajalaluu transport-operatsioon; calcaneus"
2003/01/01	kood	NHK76	"Hüppeliigese- või labajalaluu transport-operatsioon; muu tarsaalluu"
2003/01/01	kood	NHK77	"Hüppeliigese- või labajalaluu transport-operatsioon; metatarsaalluu"
2003/01/01	kood	NHK78	"Hüppeliigese- või labajalaluu transport-operatsioon; varvas"
2003/01/01	kood	NHK79	"Hüppeliigese- või labajalaluu transport-operatsioon; muu või määratlemata"
2003/01/01	kood	NHK80	"Hüppeliigese- või labajalaluu epifüsaarplaadi distraktsioon-pikendamine; lateraalne malleolus"
2003/01/01	kood	NHK81	"Hüppeliigese- või labajalaluu epifüsaarplaadi distraktsioon-pikendamine; mediaalne malleolus"
2003/01/01	kood	NHK82	"Hüppeliigese- või labajalaluu epifüsaarplaadi distraktsioon-pikendamine; mõlemad malleolused"
2003/01/01	kood	NHK83	"Hüppeliigese- või labajalaluu epifüsaarplaadi distraktsioon-pikendamine; mõlemad malleolused ja sääreluu tagumine serv"
2003/01/01	kood	NHK84	"Hüppeliigese- või labajalaluu epifüsaarplaadi distraktsioon-pikendamine; talus"
2003/01/01	kood	NHK85	"Hüppeliigese- või labajalaluu epifüsaarplaadi distraktsioon-pikendamine; calcaneus"
2003/01/01	kood	NHK86	"Hüppeliigese- või labajalaluu epifüsaarplaadi distraktsioon-pikendamine; muu tarsaalluu"
2003/01/01	kood	NHK87	"Hüppeliigese- või labajalaluu epifüsaarplaadi distraktsioon-pikendamine; metatarsaalluu"
2003/01/01	kood	NHK88	"Hüppeliigese- või labajalaluu epifüsaarplaadi distraktsioon-pikendamine; varvas"
2003/01/01	kood	NHK89	"Hüppeliigese- või labajalaluu epifüsaarplaadi distraktsioon-pikendamine; muu või määratlemata"
2003/01/01	kood	NHK90	"Muu operatsioon hüppeliigese- või labajalaluul; lateraalne malleolus"
2003/01/01	kood	NHK91	"Muu operatsioon hüppeliigese- või labajalaluul; mediaalne malleolus"
2003/01/01	kood	NHK92	"Muu operatsioon hüppeliigese- või labajalaluul; mõlemad malleolused"
2003/01/01	kood	NHK93	"Muu operatsioon hüppeliigese- või labajalaluul; mõlemad malleolused ja sääreluu tagumine serv"
2003/01/01	kood	NHK94	"Muu operatsioon hüppeliigese- või labajalaluul; talus"
2003/01/01	kood	NHK95	"Muu operatsioon hüppeliigese- või labajalaluul; calcaneus"
2003/01/01	kood	NHK96	"Muu operatsioon hüppeliigese- või labajalaluul; muu tarsaalluu"
2003/01/01	kood	NHK97	"Muu operatsioon hüppeliigese- või labajalaluul; metatarsaalluu"
2003/01/01	kood	NHK98	"Muu operatsioon hüppeliigese- või labajalaluul; varvas"
2003/01/01	kood	NHK99	"Muu operatsioon hüppeliigese- või labajalaluul; muu või määratlemata"
2003/01/01	kood	NHL09	Hüppeliigese piirkonna või labajala lihase vabastamine
2003/01/01	kood	NHL19	Hüppeliigese piirkonna või labajala lihase suturatsioon või plastiline korrektsioon
2003/01/01	kood	NHL29	Hüppeliigese piirkonna või labajala lihase transpositsioon
2003/01/01	kood	NHL39	Hüppeliigese piirkonna või labajala lihase müotoomia või tenotoomia
2003/01/01	kood	NHL49	Hüppeliigese piirkonna või labajala kõõluse suturatsioon või tagasikinnitamine
2003/01/01	kood	NHL59	Hüppeliigese piirkonna või labajala tenolüüs või tenosünovektoomia
2003/01/01	kood	NHL69	Hüppeliigese piirkonna või labajala kõõluse tenodees, lühendamine või pikendamine
2003/01/01	kood	NHL79	Hüppeliigese piirkonna või labajala kõõluse ekstsisioon
2003/01/01	kood	NHL89	Hüppeliigese piirkonna või labajala kõõluse transpositsioon
2003/01/01	kood	NHL99	Muu operatsioon hüppeliigese piirkonna või labajala lihasel või kõõlusel
2003/01/01	kood	NHM09	Hüppeliigese piirkonna või labajala fastsiotoomia
2003/01/01	kood	NHM19	Hüppeliigese piirkonna või labajala fastsia osaline või täielik ekstsisioon
2003/01/01	kood	NHM29	Hüppeliigese piirkonna või labajala fastsia suturatsioon
2003/01/01	kood	NHM39	Hüppeliigese piirkonna või labajala sünoviaalganglioni ekstsisioon
2003/01/01	kood	NHM49	Hüppeliigese piirkonna või labajala kõõlustupe tenolüüs
2003/01/01	kood	NHM59	Hüppeliigese piirkonna või labajala kõõlustupe osaline ekstsisioon
2003/01/01	kood	NHM79	Hüppeliigese piirkonna või labajala limapauna ekstsisioon
2003/01/01	kood	NHM99	Muu operatsioon hüppeliigese piirkonna või labajala fastsial, ganglionil, sünoviaaltupel või limapaunal
2003/01/01	kood	NHN09	Luu autotransplantaat hüppeliigese- või labajalaluule 
2003/01/01	kood	NHN19	Luu allotransplantaat hüppeliigese- või labajalaluule
2003/01/01	kood	NHN29	Luu ksenotransplantaat hüppeliigese- või labajalaluule
2003/01/01	kood	NHN39	Kõõluse transplantatsioon hüppeliigese piirkonnas või labajalal
2003/01/01	kood	NHN49	Kõhre, periosti või fastsia transplantatsioon hüppeliigese piirkonnas või labajalal
2003/01/01	kood	NHN99	Muu transplantatsioon hüppeliigese piirkonnas või labajalal
2003/01/01	kood	NHP09	Varba replantatsioon
2003/01/01	kood	NHP19	Varba autotransplantatsioon või transpositsioon
2003/01/01	kood	NHP29	Labajala replantatsioon 
2003/01/01	kood	NHP99	Muu replantatsioon hüppeliigese piirkonnas või labajalal
2003/01/01	kood	NHQ00	"Eksartikulatsioon hüppeliigesest või labajalaliigesest; talokruraal"
2003/01/01	kood	NHQ01	"Eksartikulatsioon hüppeliigesest või labajalaliigesest; talokruraal ja malleolused (Syme)"
2003/01/01	kood	NHQ02	"Eksartikulatsioon hüppeliigesest või labajalaliigesest; intertarsaal"
2003/01/01	kood	NHQ03	"Eksartikulatsioon hüppeliigesest või labajalaliigesest; tarsometatarsaal"
2003/01/01	kood	NHQ04	"Eksartikulatsioon hüppeliigesest või labajalaliigesest; transmetatarsaal"
2003/01/01	kood	NHQ05	"Eksartikulatsioon hüppeliigesest või labajalaliigesest; metatarsofalangeaal"
2003/01/01	kood	NHQ07	"Eksartikulatsioon hüppeliigesest või labajalaliigesest; varvas, osaliselt"
2003/01/01	kood	NHQ09	"Eksartikulatsioon hüppeliigesest või labajalaliigesest; muu või määratlemata"
2003/01/01	kood	NHQ10	"Hüppeliigese piirkonna või labajala amputatsioon; talokruraal"
2003/01/01	kood	NHQ11	"Hüppeliigese piirkonna või labajala amputatsioon; talokruraal ja malleolused (Syme)"
2003/01/01	kood	NHQ12	"Hüppeliigese piirkonna või labajala amputatsioon; intertarsaal"
2003/01/01	kood	NHQ13	"Hüppeliigese piirkonna või labajala amputatsioon; tarsometatarsaal"
2003/01/01	kood	NHQ14	"Hüppeliigese piirkonna või labajala amputatsioon; transmetatarsaal"
2003/01/01	kood	NHQ15	"Hüppeliigese piirkonna või labajala amputatsioon; metatarsofalangeaal"
2003/01/01	kood	NHQ17	"Hüppeliigese piirkonna või labajala amputatsioon; varvas, osaliselt"
2003/01/01	kood	NHQ19	"Hüppeliigese piirkonna või labajala amputatsioon; muu või määratlemata"
2003/01/01	kood	NHQ20	"Hüppeliigese piirkonna või labajala amputatsiooni- või eksartikulatsiooniköndi revisioon; talokruraal"
2003/01/01	kood	NHQ21	"Hüppeliigese piirkonna või labajala amputatsiooni- või eksartikulatsiooniköndi revisioon; talokruraal ja malleolused (Syme)"
2003/01/01	kood	NHQ22	"Hüppeliigese piirkonna või labajala amputatsiooni- või eksartikulatsiooniköndi revisioon; intertarsaal"
2003/01/01	kood	NHQ23	"Hüppeliigese piirkonna või labajala amputatsiooni- või eksartikulatsiooniköndi revisioon; tarsometatarsaal"
2003/01/01	kood	NHQ24	"Hüppeliigese piirkonna või labajala amputatsiooni- või eksartikulatsiooniköndi revisioon; transmetatarsaal"
2003/01/01	kood	NHQ25	"Hüppeliigese piirkonna või labajala amputatsiooni- või eksartikulatsiooniköndi revisioon; metatarsofalangeaal"
2003/01/01	kood	NHQ27	"Hüppeliigese piirkonna või labajala amputatsiooni- või eksartikulatsiooniköndi revisioon; varvas, osaliselt"
2003/01/01	kood	NHQ29	"Hüppeliigese piirkonna või labajala amputatsiooni- või eksartikulatsiooniköndi revisioon; muu või määratlemata"
2003/01/01	kood	NHQ90	"Hüppeliigese piirkonna muu amputatsioon või sellega seotud operatsioon; talokruraal"
2003/01/01	kood	NHQ91	"Hüppeliigese piirkonna muu amputatsioon või sellega seotud operatsioon; talokruraal ja malleolused (Syme)"
2003/01/01	kood	NHQ92	"Hüppeliigese piirkonna muu amputatsioon või sellega seotud operatsioon; intertarsaal"
2003/01/01	kood	NHQ93	"Hüppeliigese piirkonna muu amputatsioon või sellega seotud operatsioon; tarsometatarsaal"
2003/01/01	kood	NHQ94	"Hüppeliigese piirkonna muu amputatsioon või sellega seotud operatsioon; transmetatarsaal"
2003/01/01	kood	NHQ95	"Hüppeliigese piirkonna muu amputatsioon või sellega seotud operatsioon; metatarsofalangeaal"
2003/01/01	kood	NHQ97	"Hüppeliigese piirkonna muu amputatsioon või sellega seotud operatsioon; varvas, osaliselt"
2003/01/01	kood	NHQ99	"Hüppeliigese piirkonna muu amputatsioon või sellega seotud operatsioon; muu või määratlemata"
2003/01/01	kood	NHR09	Hüppeliigese piirkonna või labajala pehme koe tuumori mittetäielik ekstsisioon
2003/01/01	kood	NHR19	Hüppeliigese piirkonna või labajala pehme koe tuumori täielik ekstsisioon
2003/01/01	kood	NHR29	Hüppeliigese piirkonna või labajala pehme koe tuumori laiendatud ekstsisioon
2003/01/01	kood	NHR39	Hüppeliigese piirkonna või labajala pehme koe tuumori plokk-ekstsisioon
2003/01/01	kood	NHR49	Hüppeliigese piirkonna või labajala luu või kõhre tuumori mittetäielik ekstsisioon
2003/01/01	kood	NHR59	Hüppeliigese piirkonna või labajala  luu või kõhre tuumori täielik ekstsisioon
2003/01/01	kood	NHR69	Hüppeliigese piirkonna või labajala  luu või kõhre tuumori laiendatud ekstsisioon
2003/01/01	kood	NHR79	Hüppeliigese piirkonna või labajala  luu või kõhre tuumori plokk-ekstsisioon
2003/01/01	kood	NHR99	Muu operatsioon hüppeliigese piirkonna või labajala tuumori korral
2003/01/01	kood	NHS09	Intsisioon ja nekrektoomia hüppeliigese piirkonna või labajala kõõluse infektsiooni korral
2003/01/01	kood	NHS19	Intsisioon ja nekrektoomia hüppe- või labajalaliigese infektsiooni korral 
2003/01/01	kood	NHS29	Intsisioon ja nekrektoomia hüppeliigese- või labajalaluude infektsiooni korral
2003/01/01	kood	NHS39	Intsisioon ja nekrektoomia hüppeliigese piirkonna või labajala kõõluse infektsiooni korral koos raviaine sisseviimisega infektsioonikoldesse
2003/01/01	kood	NHS49	Intsisioon ja nekrektoomia hüppe- või labajalaliigese infektsiooni  korral koos raviaine sisseviimisega infektsiooni koldesse
2003/01/01	kood	NHS59	Intsisioon ja nekrektoomia hüppeliigese- või labajalaluude infektsiooni  korral koos raviaine sisseviimisega infektsiooni koldesse
2003/01/01	kood	NHS99	Muu operatsioon hüppeliigese piirkonna või labajala  kõõluse, liigese või luu infektsiooni korral 
2003/01/01	kood	NHT19	Hüppe- või labajalaliigese  redressioon
2003/01/01	kood	NHT39	Hüppeliigese piirkonna või labajala deformatsiooni korrektsioon lihase, kõõluse või sidemega
2003/01/01	kood	NHT49	Hüppeliigese piirkonna või labajala deformatsiooni korrektsioon välise või sisemise fiksatsiooniga
2003/01/01	kood	NHT99	Muu operatsioon hüppeliigese piirkonnas või labajalal
2003/01/01	kood	NHU00	"Osalise proteesi eemaldamine hüppeliigesest; kõik osad"
2003/01/01	kood	NHU01	"Osalise proteesi eemaldamine hüppeliigesest; üks osa – proksimaalne"
2003/01/01	kood	NHU02	"Osalise proteesi eemaldamine hüppeliigesest; üks osa – distaalne"
2003/01/01	kood	NHU03	"Osalise proteesi eemaldamine hüppeliigesest; üks osa – muu"
2003/01/01	kood	NHU04	"Osalise proteesi eemaldamine hüppeliigesest; rohkem kui üks, aga mitte kõik osad"
2003/01/01	kood	NHU09	"Osalise proteesi eemaldamine hüppeliigesest; muu või määratlemata"
2003/01/01	kood	NHU10	"Totaalse proteesi eemaldamine hüppeliigesest; kõik osad"
2003/01/01	kood	NHU11	"Totaalse proteesi eemaldamine hüppeliigesest; üks osa – proksimaalne"
2003/01/01	kood	NHU12	"Totaalse proteesi eemaldamine hüppeliigesest; üks osa – distaalne"
2003/01/01	kood	NHU13	"Totaalse proteesi eemaldamine hüppeliigesest; üks osa – muu"
2003/01/01	kood	NHU14	"Totaalse proteesi eemaldamine hüppeliigesest; rohkem kui üks, aga mitte kõik osad"
2003/01/01	kood	NHU19	"Totaalse proteesi eemaldamine hüppeliigesest; muu või määratlemata"
2003/01/01	kood	NHU20	"Proteesi eemaldamine muust labajalaliigesest; kõik osad"
2003/01/01	kood	NHU21	"Proteesi eemaldamine muust labajalaliigesest; üks osa – proksimaalne"
2003/01/01	kood	NHU22	"Proteesi eemaldamine muust labajalaliigesest; üks osa – distaalne"
2003/01/01	kood	NHU23	"Proteesi eemaldamine muust labajalaliigesest; üks osa – muu"
2003/01/01	kood	NHU24	"Proteesi eemaldamine muust labajalaliigesest; rohkem kui üks, aga mitte kõik osad"
2003/01/01	kood	NHU29	"Proteesi eemaldamine muust labajalaliigesest; muu või määratlemata"
2003/01/01	kood	NHU39	Välise fiksatsioonivahendi eemaldamine hüppeliigese piirkonnast või labajalalt
2003/01/01	kood	NHU49	Sisemise fiksatsioonivahendi eemaldamine hüppeliigese piirkonnast või labajalalt
2003/01/01	kood	NHU69	Proteessideme eemaldamine hüppeliigese piirkonnast või labajalalt
2003/01/01	kood	NHU89	Terapeutilise implantaadi eemaldamine hüppeliigese piirkonnast või labajalalt infektsiooni ravi korral
2003/01/01	kood	NHU99	Muu implantaadi eemaldamine hüppeliigese piirkonnast või labajalalt
2003/01/01	kood	NHW49	Haava dehistsentsi korrektsioon hüppeliigese või labajala kirurgias
2003/01/01	kood	NHW59	Kordusoperatsioon pindmise infektsiooni korral hüppeliigese või labajala kirurgias
2003/01/01	kood	NHW69	Kordusoperatsioon süvainfektsiooni korral hüppeliigese või labajala kirurgias
2003/01/01	kood	NHW79	Kordusoperatsioon pindmise verejooksu korral hüppeliigese või labajala kirurgias
2003/01/01	kood	NHW89	Kordusoperatsioon sisemise verejooksu korral hüppeliigese või labajala kirurgias
2003/01/01	kood	NHW99	Muu kordusoperatsioon hüppeliigese või labajala kirurgias
2003/01/01	kood	PAA10	Truncus brachiocephalicus’e revisioon
2003/01/01	kood	PAA20	A. carotis communis’e revisioon
2003/01/01	kood	PAA21	A. carotis interna revisioon
2003/01/01	kood	PAA30	A. subclavia revisioon
2003/01/01	kood	PAA99	Aordikaare arteritest lähtuvate muude arteriaalsete harude revisioon
2003/01/01	kood	PAB10	Truncus brachiocephalicus’e ligeerimine
2003/01/01	kood	PAB20	A. carotis communis’e ligeerimine
2003/01/01	kood	PAB21	A. carotis interna ligeerimine
2003/01/01	kood	PAB22	A. carotis externa ligeerimine
2003/01/01	kood	PAB30	A. subclavia ligeerimine
2003/01/01	kood	PAB40	A. vertebralis’e ligeerimine
2003/01/01	kood	PAB99	Aordikaare arteritest lähtuvate muude arteriaalsete harude ligeerimine 
2003/01/01	kood	PAC10	Truncus brachiocephalicus’e suturatsioon
2003/01/01	kood	PAC20	A. carotis communis’e suturatsioon
2003/01/01	kood	PAC21	A. carotis interna suturatsioon
2003/01/01	kood	PAC30	A. subclavia suturatsioon
2003/01/01	kood	PAC99	Aordikaare arteritest lähtuvate muude arteriaalsete harude suturatsioon
2003/01/01	kood	PAE10	Trombektoomia või embolektoomia truncus brachiocephalicus’est 
2003/01/01	kood	PAE25	Trombektoomia või embolektoomia a. carotis communis’est 
2003/01/01	kood	PAE30	Trombektoomia või embolektoomia a. subclavia’st 
2003/01/01	kood	PAE99	Trombektoomia või embolektoomia aordikaare arteritelt lähtuvatelt muudest arteriaalsetest harudest 
2003/01/01	kood	PAF10	Trombendarterektoomia truncus brachiocephalicus’est
2003/01/01	kood	PAF20	Trombendarterektoomia a. carotis communis’est 
2003/01/01	kood	PAF21	Trombendarterektoomia a. carotis interna’st
2003/01/01	kood	PAF22	Trombendarterektoomia a. carotis externa’st 
2003/01/01	kood	PAF30	Trombendarterektoomia a. subclavia’st
2003/01/01	kood	PAF40	Trombendarterektoomia a. vertebralis’est 
2003/01/01	kood	PAF99	Trombendarterektoomia aordikaare arteritelt lähtuvatelt muudest arteriaalsetest harudest
2003/01/01	kood	PAG10	Operatsioon truncus brachiocephalicus’e aneurüsmi korral
2003/01/01	kood	PAG20	Operatsioon  a. carotis communis’e aneurüsmi korral
2003/01/01	kood	PAG21	Operatsioon  a. carotis interna aneurüsmi korral
2003/01/01	kood	PAG30	Operatsioon  a. subclavia aneurüsmi korral
2003/01/01	kood	PAG99	Operatsioon  aordikaare arteritest lähtuvate muude arteriaalsete harude aneurüsmi korral
2003/01/01	kood	PAH10	Bypass truncus brachiocephalicus’el
2003/01/01	kood	PAH20	Bypass a. carotis communis’el
2003/01/01	kood	PAH21	Bypass a. carotis interna’l
2003/01/01	kood	PAH25	Bypass a. carotis’elt a. subclavia’ni
2003/01/01	kood	PAH30	Bypass a. subclavia’l
2003/01/01	kood	PAH99	Bypass aordikaare arteritelt lähtuvatel muudel arteriaalsetel harudel
2003/01/01	kood	PAJ30	A. subclavia transpositsioon
2003/01/01	kood	PAJ40	A. vertebralis’e transpositsioon
2003/01/01	kood	PAJ99	Aordikaare arteritest lähtuvate muude arteriaalsete harude transpositsioon
2003/01/01	kood	PAK10	Truncus brachiocephalicus’e reimplantatsioon
2003/01/01	kood	PAK20	A. carotis communis’e reimplantatsioon
2003/01/01	kood	PAK21	A. carotis interna reimplantatsioon
2003/01/01	kood	PAK30	A. subclavia reimplantatsioon
2003/01/01	kood	PAK40	A. vertebralis’e reimplantatsioon
2003/01/01	kood	PAK99	Aordikaare arteritest lähtuvate muude arteriaalsete harude reimplantatsioon 
2003/01/01	kood	PAM21	A. carotis interna arteriovenoosse fistuli sulgemine
2003/01/01	kood	PAM22	A. carotis externa arteriovenoosse fistuli sulgemine
2003/01/01	kood	PAM30	A. subclavia arteriovenoosse fistuli sulgemine
2003/01/01	kood	PAM99	Aordikaare arteritest lähtuvate muude arteriaalsete harude arteriovenoosse fistuli sulgemine
2003/01/01	kood	PAN10	Truncus brachiocephalicus’e plastika
2003/01/01	kood	PAN20	A. carotis communis’e plastika
2003/01/01	kood	PAN21	A. carotis interna plastika
2003/01/01	kood	PAN30	A. subclavia plastika
2003/01/01	kood	PAN40	A. vertebralis’e plastika
2003/01/01	kood	PAN99	Aordikaare arteritest lähtuvate muude arteriaalsete harude plastika
2003/01/01	kood	PAP10	Truncus brachiocephalicus’e perkutaanne plastika
2003/01/01	kood	PAP20	A. carotis communis’e perkutaanne plastika
2003/01/01	kood	PAP21	A. carotis interna perkutaanne plastika
2003/01/01	kood	PAP30	A. subclavia perkutaanne plastika
2003/01/01	kood	PAP99	Aordikaare arteritest lähtuvate muude arteriaalsete harude perkutaanne plastika
2003/01/01	kood	PAQ10	Endovaskulaarse transplantaadi asetamine truncus brachiocephalicus’esse 
2003/01/01	kood	PAQ20	Endovaskulaarse transplantaadi asetamine a. carotis communis’esse 
2003/01/01	kood	PAQ21	Endovaskulaarse transplantaadi asetamine a. carotis interna’sse 
2003/01/01	kood	PAQ30	Endovaskulaarse transplantaadi asetamine a. subclavia’sse 
2003/01/01	kood	PAQ99	Endovaskulaarse transplantaadi asetamine aordikaare arteritest lähtuvatesse muudesse arteriaalsetesse harudesse 
2003/01/01	kood	PAR10	Endovaskulaarse transplantaadi eemaldamine truncus brachiocephalicus’est
2003/01/01	kood	PAR20	Endovaskulaarse transplantaadi eemaldamine a. carotis communis’est 
