Code Type;Year;Code;Code Text;Change from 2012 to 2013?
NCSP;2012;NAJ61;Osteosyntese fraktur cerv/torakalkolumna med plate/skruer;
NCSP;2012;NAJ62;Osteosyntese av fraktur i torakalkolumna med plate og skruer;
NCSP;2012;NAJ63;Osteosyntese fraktur i torakal/lumbalkolumna plate/skruer;
NCSP;2012;NAJ64;Osteosyntese av fraktur i lumbalkolumna med plate og skruer;
NCSP;2012;NAJ65;Osteosynt frakt cervikal/torakal/lumbalkolumna plate/skruer;
NCSP;2012;NAJ66;Osteosyntese fraktur i lumbosakralkolumna med plate/skruer;
NCSP;2012;NAJ70;Osteosyntese av fraktur i cervikalkolumna med skruer;
NCSP;2012;NAJ71;Osteosyntese av fraktur i cervikal/torakalkolumna med skruer;
NCSP;2012;NAJ72;Osteosyntese av fraktur i torakalkolumna med skruer;
NCSP;2012;NAJ73;Osteosyntese av fraktur i torakal/lumbalkolumna med skruer;
NCSP;2012;NAJ74;Osteosyntese av fraktur i lumbalkolumna med skruer;
NCSP;2012;NAJ75;Osteosynt fraktur cervikal/torakal/lumbalkolumna med skruer;
NCSP;2012;NAJ76;Osteosyntese av fraktur i lumbosakralkolumna med skruer;
NCSP;2012;NAJ80;Osteosynt fraktur cervikalkolumna annet/kombinert materiale;
NCSP;2012;NAJ81;Osteosynt fraktur cerv/torakalkol annet/kombinert materiale;
NCSP;2012;NAJ82;Osteosynt frakt torakalkolumna med annet/kombinert materiale;
NCSP;2012;NAJ83;Osteosynt frakt torak/lumbkolumna annet/kombinert materiale;
NCSP;2012;NAJ84;Osteosyntese fraktur lumbalkolumna annet/kombinert materiale;
NCSP;2012;NAJ85;Osteosynt fr cerv/torak/lumbalkol annet/kombinert materiale;
NCSP;2012;NAJ86;Osteosynt frakt lumbosakralkolumna annet/kombinert materiale;
NCSP;2012;NAJ90;Annen operativ bruddbehandling i cervikalkolumna;
NCSP;2012;NAJ91;Annen operativ bruddbehandling i cervikal- og torakalkolumna;
NCSP;2012;NAJ92;Annen operativ bruddbehandling i torakalkolumna;
NCSP;2012;NAJ93;Annen operativ bruddbehandling i torakal- og lumbalkolumna;
NCSP;2012;NAJ94;Annen operativ bruddbehandling i lumbalkolumna;
NCSP;2012;NAJ95;Annen operativ bruddbeh cervikal/torakal/lumbalkolumna;
NCSP;2012;NAJ96;Annen operativ bruddbehandling i lumbalkolumna;
NCSP;2012;NAK00;Eksisjon av virvelfragment i cervikalkolumna;
NCSP;2012;NAK01;Eksisjon av virvelfragment i cervikal- og torakalkolumna;
NCSP;2012;NAK02;Eksisjon av virvelfragment i torakalkolumna;
NCSP;2012;NAK03;Eksisjon av virvelfragment i torakal- og lumbalkolumna;
NCSP;2012;NAK04;Eksisjon av virvelfragment i lumbalkolumna;
NCSP;2012;NAK05;Eksisjon av virvelfragment i cervikal/torakal/lumbalkolumna;
NCSP;2012;NAK06;Eksisjon av virvelfragment i lumbosakralkolumna;
NCSP;2012;NAK10;Reseksjon eller eksisjon av cervikalvirvel;
NCSP;2012;NAK11;Reseksjon eller eksisjon av cervikal- og torakalvirvel;
NCSP;2012;NAK12;Reseksjon eller eksisjon av torakalvirvel;
NCSP;2012;NAK13;Reseksjon eller eksisjon av torakal- og lumbalvirvel;
NCSP;2012;NAK14;Reseksjon eller eksisjon av lumbalvirvel;
NCSP;2012;NAK15;Reseksjon eller eksisjon av cervikal/torakal/lumbalvirvel;
NCSP;2012;NAK16;Reseksjon eller eksisjon av lumbosakralvirvel;
NCSP;2012;NAK20;Fenestrasjon eller oppboring av cervikalvirvel;
NCSP;2012;NAK21;Fenestrasjon eller oppboring av cervikal- og torakalvirvel;
NCSP;2012;NAK22;Fenestrasjon eller oppboring av torakalvirvel;
NCSP;2012;NAK23;Fenestrasjon eller oppboring av torakal- og lumbalvirvel;
NCSP;2012;NAK24;Fenestrasjon eller oppboring av lumbalvirvel;
NCSP;2012;NAK25;Fenestrasjon/oppboring av cervikal/torakal/lumbalvirvel;
NCSP;2012;NAK26;Fenestrasjon eller oppboring av lumbosakralvirvel;
NCSP;2012;NAK30;Utskraping av cyste i cervikalvirvel;
NCSP;2012;NAK31;Utskraping av cyste i cervikal- og torakalvirvel;
NCSP;2012;NAK32;Utskraping av cyste i torakalvirvel;
NCSP;2012;NAK33;Utskraping av cyste i torakal- og lumbalvirvel;
NCSP;2012;NAK34;Utskraping av cyste i lumbalvirvel;
NCSP;2012;NAK35;Utskraping av cyste i cervikal-, torakal- og lumbalvirvel;
NCSP;2012;NAK36;Utskraping av cyste i lumbosakralvirvel;
NCSP;2012;NAK40;Vertebroplastikk i cervikalkolumna;
NCSP;2012;NAK41;Vertebroplastikk i cervikal- og torakalkolumna;
NCSP;2012;NAK42;Vertebroplastikk i torakalkolumna;
NCSP;2012;NAK43;Vertebroplastikk i torakal- og lumbalkolumna;
NCSP;2012;NAK44;Vertebroplastikk i lumbalkolumna;
NCSP;2012;NAK45;Vertebroplastikk i cervikal-, torakal- og lumbalkolumna;
NCSP;2012;NAK46;Vertebroplastikk i lumbosakralkolumna;
NCSP;2012;NAK90;Annen operasjon pÜ cervikalvirvel;
NCSP;2012;NAK91;Annen operasjon pÜ cervikal- og torakalvirvel;
NCSP;2012;NAK92;Annen operasjon pÜ torakalvirvel;
NCSP;2012;NAK93;Annen operasjon pÜ torakal- og lumbalvirvel;
NCSP;2012;NAK94;Annen operasjon pÜ lumbalvirvel;
NCSP;2012;NAK95;Annen operasjon pÜ cervikal-, torakal- og lumbalvirvel;
NCSP;2012;NAK96;Annen operasjon pÜ lumbosakralvirvel;
NCSP;2012;NAL09;Lõsning av muskel i kolumna;
NCSP;2012;NAL19;Sutur eller rekonstruksjon av muskel i kolumna;
NCSP;2012;NAL29;Transposisjon av muskel i kolumna;
NCSP;2012;NAL39;Myotomi eller tenotomi i kolumna;
NCSP;2012;NAL79;Eksisjon av muskel eller sene i kolumna;
NCSP;2012;NAL99;Annen operasjon pÜ muskel eller sene i kolumna;
NCSP;2012;NAM09;Fasciotomi i kolumna;
NCSP;2012;NAM19;Reseksjon eller eksisjon av fascie i kolumna;
NCSP;2012;NAM29;Sutur av fascie i kolumna;
NCSP;2012;NAM39;Eksisjon av synovialt ganglion i kolumna;
NCSP;2012;NAM79;Eksisjon av bursa i kolumna;
NCSP;2012;NAM99;Annen operasjon pÜ fascie, ganglion eller bursa i kolumna;
NCSP;2012;NAN00;Autotransplantasjon av bein i cervikalkolumna;
NCSP;2012;NAN01;Autotransplantasjon av bein i cervikal- og torakalkolumna;
NCSP;2012;NAN02;Autotransplantasjon av bein i torakalkolumna;
NCSP;2012;NAN03;Autotransplantasjon av bein i torakal- og lumbalkolumna;
NCSP;2012;NAN04;Autotransplantasjon av bein i lumbalkolumna;
NCSP;2012;NAN05;Autotransplantasjon bein til cervikal/torakal/lumbalkolumna;
NCSP;2012;NAN06;Autotransplantasjon av bein i lumbosakralkolumna;
NCSP;2012;NAN10;Allotransplantasjon av bein i cervikalkolumna;
NCSP;2012;NAN11;Allotransplantasjon av bein i cervikal- og torakalkolumna;
NCSP;2012;NAN12;Allotransplantasjon av bein i torakalkolumna;
NCSP;2012;NAN13;Allotransplantasjon av bein i torakal- og lumbalkolumna;
NCSP;2012;NAN14;Allotransplantasjon av bein i lumbalkolumna;
NCSP;2012;NAN15;Allotransplantasjon bein til cervikal/torakal/lumbalkolumna;
NCSP;2012;NAN16;Allotransplantasjon av bein i lumbosakralkolumna;
NCSP;2012;NAN20;Xenotransplantasjon av bein i cervikalkolumna;
NCSP;2012;NAN21;Xenotransplantasjon av bein i cervikal- og torakalkolumna;
NCSP;2012;NAN22;Xenotransplantasjon av bein i torakalkolumna;
NCSP;2012;NAN23;Xenotransplantasjon av bein i torakal- og lumbalkolumna;
NCSP;2012;NAN24;Xenotransplantasjon av bein i lumbalkolumna;
NCSP;2012;NAN25;Xenotransplantasjon bein til cervikal/torakal/lumbalkolumna;
NCSP;2012;NAN26;Xenotransplantasjon av bein i lumbosakralkolumna;
NCSP;2012;NAN40;Transplantasjon av brusk/periost/fascie til cervikalkolumna;
NCSP;2012;NAN41;Transplant brusk/periost/fascie til cervikal/torakalkolumna;
NCSP;2012;NAN42;Transplantasjon av brusk/periost/fascie til torakalkolumna;
NCSP;2012;NAN43;Transplant brusk/periost/fascie til torakal/lumbalkolumna;
NCSP;2012;NAN44;Transplantasjon av brusk/periost/fascie til lumbalkolumna;
NCSP;2012;NAN45;Transplant brusk/periost/fascie cerv/torakal/lumbalkolumna;
NCSP;2012;NAN46;Transplantasjon brusk/periost/fascie til lumbosakralkolumna;
NCSP;2012;NAN90;Annen transplantasjon til cervikalkolumna;
NCSP;2012;NAN91;Annen transplantasjon til cervikal- og torakalkolumna;
NCSP;2012;NAN92;Annen transplantasjon til torakalkolumna;
NCSP;2012;NAN93;Annen transplantasjon til torakal- og lumbalkolumna;
NCSP;2012;NAN94;Annen transplantasjon til lumbalkolumna;
NCSP;2012;NAN95;Annen transplant til cervikal-, torakal- og lumbalkolumna;
NCSP;2012;NAN96;Annen transplantasjon til lumbosakralkolumna;
NCSP;2012;NAR00;Reseksjon av blõtdelstumor i cervikalkolumna;
NCSP;2012;NAR01;Reseksjon av blõtdelstumor i cervikal- og torakalkolumna;
NCSP;2012;NAR02;Reseksjon av blõtdelstumor i torakalkolumna;
NCSP;2012;NAR03;Reseksjon av blõtdelstumor i torakal- og lumbalkolumna;
NCSP;2012;NAR04;Reseksjon av blõtdelstumor i lumbalkolumna;
NCSP;2012;NAR05;Reseksjon av blõtdelstumor i cervikal/torakal/lumbalkolumna;
NCSP;2012;NAR06;Reseksjon av blõtdelstumor i lumbosakralkolumna;
NCSP;2012;NAR10;Marginal eksisjon av blõtdelstumor i cervikalkolumna;
NCSP;2012;NAR11;Marginal eksisjon av blõtdelstumor i cervikal/torakalkolumna;
NCSP;2012;NAR12;Marginal eksisjon av blõtdelstumor i torakalkolumna;
NCSP;2012;NAR13;Marginal eksisjon av blõtdelstumor i torakal/lumbalkolumna;
NCSP;2012;NAR14;Marginal eksisjon av blõtdelstumor i lumbalkolumna;
NCSP;2012;NAR15;Marginal eksisjon av blõtdelstumor i cerv/torak/lumbalkol;
NCSP;2012;NAR16;Marginal eksisjon av blõtdelstumor i lumbosakralkolumna;
NCSP;2012;NAR20;Vid eksisjon av blõtdelstumor i cervikalkolumna;
NCSP;2012;NAR21;Vid eksisjon av blõtdelstumor i cervikal- og torakalkolumna;
NCSP;2012;NAR22;Vid eksisjon av blõtdelstumor i torakalkolumna;
NCSP;2012;NAR23;Vid eksisjon av blõtdelstumor i torakal- og lumbalkolumna;
NCSP;2012;NAR24;Vid eksisjon av blõtdelstumor i lumbalkolumna;
NCSP;2012;NAR25;Vid eksisjon av blõtdelstumor i cerv/torakal/lumbalkolumna;
NCSP;2012;NAR26;Vid eksisjon av blõtdelstumor i lumbosakralkolumna;
NCSP;2012;NAR30;Kompartmentell eksisjon av blõtdelstumor i cervikalkolumna;
NCSP;2012;NAR31;Kompartmentell eksisjon av blõtdelstumor i cerv/torakalkol;
NCSP;2012;NAR32;Kompartmentell eksisjon av blõtdelstumor i torakalkolumna;
NCSP;2012;NAR33;Kompartmentell eksisjon av blõtdelstumor i torakal/lumbalkol;
NCSP;2012;NAR34;Kompartmentell eksisjon av blõtdelstumor i lumbalkolumna;
NCSP;2012;NAR35;Kompartmentell eksisjon blõtdelstumor cerv/torakal/lumbalkol;
NCSP;2012;NAR36;Kompartmentell eksisjon blõtdelstumor i lumbosakralkolumna;
NCSP;2012;NAR40;Reseksjon av bein- eller brusktumor i cervikalkolumna;
NCSP;2012;NAR41;Reseksjon av bein/brusktumor i cervikal/torakalkolumna;
NCSP;2012;NAR42;Reseksjon av bein- eller brusktumor i torakalkolumna;
NCSP;2012;NAR43;Reseksjon av bein/brusktumor i torakal- og lumbalkolumna;
NCSP;2012;NAR44;Reseksjon av bein- eller brusktumor i lumbalkolumna;
NCSP;2012;NAR45;Reseksjon av bein/brusktumor i cerv/torakal/lumbalkolumna;
NCSP;2012;NAR46;Reseksjon av bein- eller brusktumor i lumbosakralkolumna;
NCSP;2012;NAR50;Marginal eksisjon av bein/brusktumor i cervikalkolumna;
NCSP;2012;NAR51;Marginal eksisjon av bein/brusktumor i cerv/torakalkolumna;
NCSP;2012;NAR52;Marginal eksisjon av bein- eller brusktumor i torakalkolumna;
NCSP;2012;NAR53;Marginal eksisjon av bein/brusktumor i torakal/lumbalkolumna;
NCSP;2012;NAR54;Marginal eksisjon av bein- eller brusktumor i lumbalkolumna;
NCSP;2012;NAR55;Marginal eksisjon av bein/brusktumor i cerv/torak/lumbalkol;
NCSP;2012;NAR56;Marginal eksisjon av bein/brusktumor i lumbosakralkolumna;
NCSP;2012;NAR60;Vid eksisjon av bein- eller brusktumor i cervikalkolumna;
NCSP;2012;NAR61;Vid eksisjon av bein/brusktumor i cervikal/torakalkolumna;
NCSP;2012;NAR62;Vid eksisjon av bein- eller brusktumor i torakalkolumna;
NCSP;2012;NAR63;Vid eksisjon av bein/brusktumor i torakal- og lumbalkolumna;
NCSP;2012;NAR64;Vid eksisjon av bein- eller brusktumor i lumbalkolumna;
NCSP;2012;NAR65;Vid eksisjon av bein/brusktumor i cerv/torakal/lumbalkolumna;
NCSP;2012;NAR66;Vid eksisjon av bein- eller brusktumor i lumbosakralkolumna;
NCSP;2012;NAR70;Kompartmentell eksisjon av bein/brusktumor i cervikalkolumna;
NCSP;2012;NAR71;Kompartmentell eksisjon bein/brusktumor i cerv/torakalkol;
NCSP;2012;NAR72;Kompartmentell eksisjon av bein/brusktumor i torakalkolumna;
NCSP;2012;NAR73;Kompartmentell eksisjon bein/brusktumor i torakal/lumbalkol;
NCSP;2012;NAR74;Kompartmentell eksisjon av bein/brusktumor i lumbalkolumna;
NCSP;2012;NAR75;Kompartmentell eksisjon bein/brusktumor cerv/torak/lumbalkol;
NCSP;2012;NAR76;Kompartmentell eksisjon bein/brusktumor i lumbosakralkolumna;
NCSP;2012;NAR90;Annen operasjon for tumor i cervikalkolumna;
NCSP;2012;NAR91;Annen operasjon for tumor i cervikal- og torakalkolumna;
NCSP;2012;NAR92;Annen operasjon for tumor i torakalkolumna;
NCSP;2012;NAR93;Annen operasjon for tumor i torakal- og lumbalkolumna;
NCSP;2012;NAR94;Annen operasjon for tumor i lumbalkolumna;
NCSP;2012;NAR95;Annen operasjon for tumor i cervikal/torakal/lumbalkolumna;
NCSP;2012;NAR96;Annen operasjon for tumor i lumbosakralkolumna;
NCSP;2012;NAS10;Incisjon og revisjon ved artritt i cervikalkolumna;
NCSP;2012;NAS11;Incisjon/revisjon ved artritt i cervikal/torakalkolumna;
NCSP;2012;NAS12;Incisjon og revisjon ved artritt i torakalkolumna;
NCSP;2012;NAS13;Incisjon og revisjon ved artritt i torakal- og lumbalkolumna;
NCSP;2012;NAS14;Incisjon og revisjon ved artritt i lumbalkolumna;
NCSP;2012;NAS15;Incisjon/revisjon ved artritt i cerv/torakal/lumbalkolumna;
NCSP;2012;NAS16;Incisjon og revisjon ved artritt i lumbosakralkolumna;
NCSP;2012;NAS20;Incisjon og revisjon ved infeksjon i cervikalvirvel;
NCSP;2012;NAS21;Incisjon/revisjon ved infeksjon i cervikal- og torakalvirvel;
NCSP;2012;NAS22;Incisjon og revisjon ved infeksjon i torakalvirvel;
NCSP;2012;NAS23;Incisjon/revisjon ved infeksjon i torakal- og lumbalvirvel;
NCSP;2012;NAS24;Incisjon og revisjon ved infeksjon i lumbalvirvel;
NCSP;2012;NAS25;Incisjon/revisjon ved infeksjon i cerv/torakal/lumbalvirvel;
NCSP;2012;NAS26;Incisjon og revisjon ved infeksjon i lumbosakralvirvel;
NCSP;2012;NAS40;Incisjon/revisjon/terapeutisk substans artritt i cervkolumna;
NCSP;2012;NAS41;Incisjon/revisjon/terap subst artritt i cerv/torakalkolumna;
NCSP;2012;NAS42;Incisjon/revisjon/terap subst ved artritt i torakalkolumna;
NCSP;2012;NAS43;Incisjon/revisjon/terap subst artritt i torakal/lumbalkol;
NCSP;2012;NAS44;Incisjon/revisjon/terap substans ved artritt i lumbalkolumna;
NCSP;2012;NAS45;Incisjon/revisjon/terap subst artritt cerv/torakal/lumbalkol;
NCSP;2012;NAS46;Incisjon/revisjon/terap subst v artritt i lumbosakralkolumna;
NCSP;2012;NAS50;Incisjon/revisjon/terap subst ved infeksjon i cervikalvirvel;
NCSP;2012;NAS51;Incisjon/revisjon/terap subst infeksjon cerv/torakalvirvel;
NCSP;2012;NAS52;Incisjon/revisjon/terap subst ved infeksjon i torakalvirvel;
NCSP;2012;NAS53;Incisjon/revisjon/terap subst infeksjon i torak/lumbalvirvel;
NCSP;2012;NAS54;Incisjon/revisjon/terap subst ved infeksjon i lumbalvirvel;
NCSP;2012;NAS55;Incisjon/revisjon/terap subst infek cerv/torak/lumbalvirvel;
NCSP;2012;NAS56;Incisjon/revisjon/terap subst infeksjon lumbosakralvirvel;
NCSP;2012;NAS60;Incisjon/revisjon ved infeksjon i cervikal mellomvirvelskive;
NCSP;2012;NAS61;Incisjon/revisjon ved infek cervikal/torakal mvirvelskive;
NCSP;2012;NAS62;Incisjon/revisjon ved infeksjon i torakal mellomvirvelskive;
NCSP;2012;NAS63;Incisjon/revisjon ved infek torakal/lumbal mellomvirvelskive;
NCSP;2012;NAS64;Incisjon/revisjon ved infeksjon i lumbal mellomvirvelskive;
NCSP;2012;NAS65;Incisjon/rev infek cervikal/torakal/lumbal mellomvirvelskive;
NCSP;2012;NAS66;Incisjon/revisjon infeksjon i lumbosakral mellomvirvelskive;
NCSP;2012;NAS90;Annen op for infeksjon i sene/ledd/skive/bein cervkolumna;
NCSP;2012;NAS91;Annen op for infeksjon sene/ledd/skive/bein cerv/torakalkol;
NCSP;2012;NAS92;Annen op for infeksjon i sene/ledd/skive/bein torakalkolumna;
NCSP;2012;NAS93;Annen op for infek sene/ledd/skive/bein torak/lumbalkolumna;
NCSP;2012;NAS94;Annen op for infeksjon i sene/ledd/skive/bein lumbalkolumna;
NCSP;2012;NAS95;Annen op infek i sene/ledd/skive/bein cerv/torak/lumbkolumna;
NCSP;2012;NAS96;Annen op for infek i sene/ledd/skive/bein lumbosakralkolumna;
NCSP;2012;NAT00;Fjerning av fremmedlegeme fra vev i cervikalkolumna;
NCSP;2012;NAT01;Fj av fremmedlegeme fra vev i cervikal- og torakalkolumna;
NCSP;2012;NAT02;Fjerning av fremmedlegeme fra vev i torakalkolumna;
NCSP;2012;NAT03;Fj av fremmedlegeme fra vev i torakal- og lumbalkolumna;
NCSP;2012;NAT04;Fjerning av fremmedlegeme fra vev i lumbalkolumna;
NCSP;2012;NAT05;Fj av fremmedlegeme fra vev i cervikal/torakal/lumbalkolumna;
NCSP;2012;NAT06;Fjerning av fremmedlegeme fra vev i lumbosakralkolumna;
NCSP;2012;NAT10;Fremre korreksjon av cervikalkolumna med internt instrument;
NCSP;2012;NAT11;Fremre korreksjon cervikal/torakalkolumna internt instrument;
NCSP;2012;NAT12;Fremre korreksjon av torakalkolumna med internt instrument;
NCSP;2012;NAT13;Fremre korreksjon torakal/lumbalkolumna internt instrument;
NCSP;2012;NAT14;Fremre korreksjon av lumbalkolumna med internt instrument;
NCSP;2012;NAT15;Fremre korreksjon cerv/torak/lumbkolumna internt instrument;
NCSP;2012;NAT16;Fremre korreksjon lumbosakralkolumna med internt instrument;
NCSP;2012;NAT20;Bakre korreksjon av cervikalkolumna med internt instrument;
NCSP;2012;NAT21;Bakre korreksjon cerv/torakalkolumna med internt instrument;
NCSP;2012;NAT22;Bakre korreksjon av torakalkolumna med internt instrument;
NCSP;2012;NAT23;Bakre korreksjon torak/lumbalkolumna med internt instrument;
NCSP;2012;NAT24;Bakre korreksjon av lumbalkolumna med internt instrument;
NCSP;2012;NAT25;Bakre korreksjon cerv/torak/lumbalkolumna internt instrument;
NCSP;2012;NAT26;Bakre korreksjon lumbosakralkolumna med internt instrument;
NCSP;2012;NAT90;Annen operasjon pÜ cervikalkolumna;
NCSP;2012;NAT91;Annen operasjon pÜ cervikal- og torakalkolumna;
NCSP;2012;NAT92;Annen operasjon pÜ torakalkolumna;
NCSP;2012;NAT93;Annen operasjon pÜ torakal- og lumbalkolumna;
NCSP;2012;NAT94;Annen operasjon pÜ lumbalkolumna;
NCSP;2012;NAT95;Annen operasjon pÜ cervikal-, torakal- og lumbalkolumna;
NCSP;2012;NAT96;Annen operasjon pÜ lumbosakralkolumna;
NCSP;2012;NAU39;Fjerning av eksternt fiksasjonsutstyr fra kolumna;
NCSP;2012;NAU49;Fjerning av osteosyntesemateriale fra kolumna;
NCSP;2012;NAU89;Fjerning av terapeutisk substans etter infekbeh i kolumna;
NCSP;2012;NAU99;Fjerning av annet implantat fra kolumna;
NCSP;2012;NAW49;Reoperasjon for sÜrruptur e/ inngrep pÜ kolumna;
NCSP;2012;NAW59;Reoperasjon for overfladisk infeksjon e/ inngrep pÜ kolumna;
NCSP;2012;NAW69;Reoperasjon for dyp infeksjon i kolumna;
NCSP;2012;NAW79;Reoperasjon for overfladisk blõdning e/ inngrep pÜ kolumna;
NCSP;2012;NAW89;Reoperasjon for dyp blõdning i kolumna;
NCSP;2012;NAW99;Annen reoperasjon pÜ kolumna;
NCSP;2012;NBA00;Perkutan eksplorasjon av blõtdeler i skulder eller overarm;
NCSP;2012;NBA02;èpen eksplorasjon av blõtdeler i skulder eller overarm;
NCSP;2012;NBA10;Perkutan eksplorasjon av ledd i skulder;
NCSP;2012;NBA11;Artroskopi i skulder;
NCSP;2012;NBA12;Artrotomi i skulder;
NCSP;2012;NBA20;Perkutan biopsi av blõtdeler/ledd i skulder eller overarm;
NCSP;2012;NBA21;Artroskopisk biopsi i skulder;
NCSP;2012;NBA22;èpen biopsi av blõtdeler eller ledd i skulder eller overarm;
NCSP;2012;NBA30;Perkutan biopsi av bein i skulder eller overarm;
NCSP;2012;NBA32;èpen biopsi av bein i skulder eller overarm;
NCSP;2012;NBB01;Implant proks primër humeroscapular delprotese uten sement;
NCSP;2012;NBB02;Implant dist primër humeroscapular delprotese uten sement;
NCSP;2012;NBB11;Implant proks primër humeroscapular delprotese med sement;
NCSP;2012;NBB12;Implant dist primër humeroscapular delprotese med sement;
NCSP;2012;NBB20;Implantasjon primër humeroscapular totalprotese uten sement;
NCSP;2012;NBB30;Implant primër humeroscapular totalprotese hybrid teknikk;
NCSP;2012;NBB40;Implantasjon primër humeroscapular totalprotese med sement;
NCSP;2012;NBB59;Impl av primër interposisjonsprotese i humeroscapularledd;
NCSP;2012;NBB99;Annen implantasjon av primër protese i skulderledd;
NCSP;2012;NBC01;Implant proks sekundër humeroscapular delprotese uten sement;
NCSP;2012;NBC02;Implant dist sekundër humeroscapular delprotese uten sement;
NCSP;2012;NBC11;Implant proks sekundër humeroscapular delprotese med sement;
NCSP;2012;NBC12;Implant distal sekundër humeroscapular delprotese med sement;
NCSP;2012;NBC20;Implant sekundër humeroscapular totalprotese uten sement;
NCSP;2012;NBC30;Implant sekundër humeroscapular totalprotese hybrid teknikk;
NCSP;2012;NBC40;Implantasjon sekundër humeroscapular totalprotese med sement;
NCSP;2012;NBC59;Implantasjon sekundër humeroscapular interposisjonsprotese;
NCSP;2012;NBC99;Annen implantasjon av sekundër protese i skulderledd;
NCSP;2012;NBE01;Endoskopisk incisjon eller sutur av leddkapsel i skulder;
NCSP;2012;NBE02;èpen incisjon eller sutur av leddkapsel i skulder;
NCSP;2012;NBE11;Endoskopisk deling eller eksisjon av ligament i skulder;
NCSP;2012;NBE12;èpen deling eller eksisjon av ligament i skulder;
NCSP;2012;NBE21;Endoskopisk sutur eller reinserering av ligament i skulder;
NCSP;2012;NBE22;èpen sutur eller reinserering av ligament i skulder;
NCSP;2012;NBE31;Endoskopisk transposisjon av ligament i skulder;
NCSP;2012;NBE32;èpen transposisjon av ligament i skulder;
NCSP;2012;NBE41;Endoskopisk rekonstr ligam/leddkapsel skulder u/ protesemat;
NCSP;2012;NBE42;èpen rekonstr ligament/leddkapsel i skulder uten protesemat;
NCSP;2012;NBE51;Endoskopisk rekonstr ligam/leddkapsel skulder m/ protesemat;
NCSP;2012;NBE52;èpen rekonstr ligament/leddkapsel i skulder med protesemater;
NCSP;2012;NBE91;Annen endoskopisk operasjon pÜ leddkapsel/ligament i skulder;
NCSP;2012;NBE92;Annen Üpen operasjon pÜ leddkapsel eller ligament i skulder;
NCSP;2012;NBF01;Endoskopisk total humeroskapulër synovektomi;
NCSP;2012;NBF02;èpen total humeroskapulër synovektomi;
NCSP;2012;NBF11;Endoskopisk partiell humeroskapulër synovektomi;
NCSP;2012;NBF12;èpen partiell humeroskapulër synovektomi;
NCSP;2012;NBF21;Endoskopisk fiksasjon av leddflatefragment i skulder;
NCSP;2012;NBF22;èpen fiksasjon av leddflatefragment i skulder;
NCSP;2012;NBF31;Endoskopisk reseksjon av humeroskapulër leddbrusk;
NCSP;2012;NBF32;èpen reseksjon av humeroskapulër leddbrusk;
NCSP;2012;NBF91;Annen endoskopisk op pÜ synovialhinne/leddflate i skulder;
NCSP;2012;NBF92;Annen Üpen operasjon pÜ synovialhinne/leddflate i skulder;
NCSP;2012;NBG09;Humeroskapulër eksisjonsartroplastikk;
NCSP;2012;NBG19;Humeroskapulër interposisjonsartroplastikk;
NCSP;2012;NBG29;Annen humeroskapulër artroplastikk uten protese;
NCSP;2012;NBG39;Artrodese i skulderledd uten fiksasjon;
NCSP;2012;NBG49;Artrodese av skulderledd med osteosyntese;
NCSP;2012;NBG59;Artrodese av skulderledd med ekstern fiksasjon;
NCSP;2012;NBG99;Annen eksisjon/rekonstruksjon/artrodese av skulderledd;
NCSP;2012;NBH00;Lukket reposisjon av humeroskapulër luksasjon;
NCSP;2012;NBH02;èpen reposisjon av humeroskapulër luksasjon;
NCSP;2012;NBH10;Lukket reposisjon av akromioklavikularluksasjon;
NCSP;2012;NBH12;èpen reposisjon av akromioklavikularluksasjon;
NCSP;2012;NBH20;Lukket reposisjon av proteseluksasjon i skulderledd;
NCSP;2012;NBH22;èpen reposisjon av proteseluksasjon i skulderledd;
NCSP;2012;NBH31;Endoskopisk adheranselõsning i skulderledd;
NCSP;2012;NBH32;èpen adheranselõsning i skulderledd;
NCSP;2012;NBH41;Endoskopisk fjerning av fremmed/fritt legeme humeroscapledd;
NCSP;2012;NBH42;èpen fjerning av fremmed/fritt legeme fra humeroscapularledd;
NCSP;2012;NBH51;Endoskopisk eksisj intraartik humeroscap eksostose/osteofytt;
NCSP;2012;NBH52;èpen eksisjon intraartik humeroscapular eksostose/osteofytt;
NCSP;2012;NBH71;Endoskopisk operasjon for habituell skulderluksasjon;
NCSP;2012;NBH72;Operasjon for habituell skulderluksasjon;
NCSP;2012;NBH90;Annen perkutan operasjon pÜ skulderledd;
NCSP;2012;NBH91;Annen endoskopisk operasjon pÜ skulderledd;
NCSP;2012;NBH92;Annen Üpen operasjon pÜ skulderledd;
NCSP;2012;NBJ01;Lukket reposisjon av humerusfraktur;
NCSP;2012;NBJ02;Lukket reposisjon av claviculafraktur;
NCSP;2012;NBJ11;èpen reposisjon av humerusfraktur;
NCSP;2012;NBJ12;èpen reposisjon av claviculafraktur;
NCSP;2012;NBJ13;èpen reposisjon av scapulafraktur;
NCSP;2012;NBJ21;Ekstern fiksasjon av humerusfraktur;
NCSP;2012;NBJ22;Ekstern fiksasjon av claviculafraktur;
NCSP;2012;NBJ23;Ekstern fiksasjon av scapulafraktur;
NCSP;2012;NBJ31;Osteosyntese av humerusfraktur med bioimplantat;
NCSP;2012;NBJ32;Osteosyntese av claviculafraktur med bioimplantat;
NCSP;2012;NBJ33;Osteosyntese av scapulafraktur med bioimplantat;
